season,season_start_year,season_end_year,season_week_index,season_chart_slot_index,month_index,month_name,month_number,calendar_year,month_week_slot,grade,grade_points,label_date,weather_window_start,weather_window_end,avg_weather_days_observed,avg_hours_above_freezing_sum_7d,avg_hours_above_freezing_mean_7d,avg_hours_above_freezing_max_7d,avg_hours_above_freezing_label_day,avg_temperature_mean_7d,avg_temperature_min_7d,avg_temperature_max_7d,avg_temperature_label_day,avg_humidity_mean_7d,avg_humidity_min_7d,avg_humidity_max_7d,avg_humidity_label_day,avg_snow_depth_mean_7d,avg_snow_depth_min_7d,avg_snow_depth_max_7d,avg_snow_depth_label_day,avg_wind_speed_mean_7d,avg_wind_speed_min_7d,avg_wind_speed_max_7d,avg_wind_speed_label_day,avg_rain_sum_7d,avg_rain_max_7d,avg_rain_label_day,avg_snowfall_sum_7d,avg_snowfall_max_7d,avg_snowfall_label_day
2001-02,2001,2002,12,18,4,January,1,2002,3,A,3,2002-01-19,2002-01-13,2002-01-19,7,3.5,0.5,1.5,0.0,18.88571428571429,11.076041666666669,25.351041666666667,11.076041666666669,81.98958333333334,74.6875,86.9375,78.73958333333334,1.4781041666666666,1.39459375,1.58340625,1.58340625,6.820684523809524,5.44375,7.909375,5.44375,0.003,0.002,0.0,3.84525,1.0285,0.11125
2001-02,2001,2002,13,19,4,January,1,2002,4,B,2,2002-01-26,2002-01-20,2002-01-26,7,31.75,4.535714285714286,17.25,6.75,24.777380952380952,15.603125,33.49270833333333,28.473958333333332,83.61160714285714,76.14583333333333,96.15625,78.98958333333333,1.5706681547619046,1.5006145833333333,1.6177083333333333,1.557791666666667,7.0565476190476195,4.759375,8.654166666666667,8.013541666666667,0.22975,0.18,0.007,3.5570000000000004,1.01975,0.32575
2001-02,2001,2002,14,21,5,February,2,2002,1,C,1,2002-02-02,2002-01-27,2002-02-02,7,38.75,5.535714285714286,14.0,1.25,22.939434523809524,11.017708333333331,32.765625,11.017708333333331,81.3125,68.09375,89.01041666666667,68.09375,1.6302083333333335,1.37628125,2.1150416666666665,2.1150416666666665,6.291220238095238,3.6052083333333336,12.275,12.275,0.6552500000000001,0.6132500000000001,0.0,5.62025,2.281,0.14625
2001-02,2001,2002,15,22,5,February,2,2002,2,C,1,2002-02-09,2002-02-03,2002-02-09,7,4.75,0.6785714285714286,4.25,0.0,13.80327380952381,6.125,24.72083333333333,10.705208333333331,75.94940476190477,71.41666666666667,81.86458333333333,72.64583333333333,2.0798764880952385,2.00915625,2.11040625,2.00915625,6.300892857142856,4.56875,7.727083333333333,4.56875,0.0,0.0,0.0,1.1344999999999998,0.4095,0.014
2001-02,2001,2002,16,23,5,February,2,2002,3,C,1,2002-02-16,2002-02-10,2002-02-16,7,31.5,4.5,13.5,13.5,17.782886904761906,6.322916666666666,32.016666666666666,32.016666666666666,68.82291666666666,59.9375,77.44791666666666,77.23958333333333,2.0148511904761905,1.96565625,2.0564583333333335,1.96565625,8.838095238095239,6.995833333333333,10.519791666666666,7.947916666666667,0.44575000000000004,0.40775,0.019,2.2135000000000002,1.14375,0.0
2001-02,2001,2002,17,24,5,February,2,2002,4,C,1,2002-02-23,2002-02-17,2002-02-23,7,46.25,6.607142857142857,19.0,0.0,25.005059523809525,14.85,37.140625,21.164583333333333,78.93303571428571,61.46875,92.53125,76.44791666666667,1.9295357142857144,1.7724375,2.061291666666667,1.7724375,5.419940476190477,2.5114583333333336,6.709375,6.091666666666667,0.23075,0.22475,0.0,2.5140000000000002,1.833,0.14
2001-02,2001,2002,18,26,6,March,3,2002,1,C,1,2002-03-02,2002-02-24,2002-03-02,7,51.25,7.321428571428571,17.25,6.25,25.444047619047616,17.197916666666668,37.38541666666667,23.34270833333333,68.65773809523809,61.916666666666664,81.92708333333333,69.95833333333333,1.653175595238095,1.567875,1.75765625,1.616,7.187053571428572,3.6989583333333336,11.311458333333334,6.324999999999999,0.101,0.096,0.0,1.76925,1.2975,0.04825
2001-02,2001,2002,19,27,6,March,3,2002,2,D,0,2002-03-09,2002-03-03,2002-03-09,7,55.25,7.892857142857143,20.5,20.5,25.826339285714287,10.255208333333332,40.64375,40.64375,74.67261904761905,54.791666666666664,85.79166666666666,85.64583333333333,1.4655431547619049,1.38715625,1.580375,1.38715625,7.684970238095238,2.986458333333333,12.679166666666667,10.182291666666666,0.3655,0.3545,0.0,1.61125,0.6372500000000001,0.0
2001-02,2001,2002,20,28,6,March,3,2002,3,C,1,2002-03-16,2002-03-10,2002-03-16,7,63.5,9.071428571428571,18.0,10.75,28.25,15.626041666666666,33.89895833333333,31.33020833333333,71.09375,49.15625,87.40625,87.40625,1.0328779761904765,0.9681770833333334,1.084,0.9681770833333334,8.986607142857142,6.361458333333333,15.438541666666666,7.502083333333333,0.5387500000000001,0.31175,0.13675,1.2937500000000002,0.374,0.366
2001-02,2001,2002,21,29,6,March,3,2002,4,A,3,2002-03-23,2002-03-17,2002-03-23,7,22.5,3.2142857142857144,6.25,0.0,22.20059523809524,11.054166666666667,29.304166666666664,15.021875,71.11309523809524,56.5625,84.75,67.28125,1.213440476190476,0.9576875,1.4709479166666666,1.4709479166666666,7.71875,4.673958333333333,13.209375,9.170833333333333,0.005,0.003,0.0,7.367249999999999,2.19825,0.7255
2001-02,2001,2002,22,30,6,March,3,2002,5,B,2,2002-03-30,2002-03-24,2002-03-30,7,57.75,8.25,20.5,20.5,26.699107142857144,14.0,39.89375,39.89375,71.64880952380953,64.05208333333334,84.19791666666667,70.45833333333333,1.661860119047619,1.5343958333333334,1.86534375,1.6110416666666665,7.167857142857143,4.705208333333333,10.548958333333331,10.548958333333331,0.52,0.365,0.15,5.282,2.598,0.0
2001-02,2001,2002,23,31,7,April,4,2002,1,B,2,2002-04-06,2002-03-31,2002-04-06,7,78.25,11.178571428571429,19.75,0.25,31.349702380952383,23.136458333333337,37.47083333333333,23.136458333333337,71.4627976190476,56.91666666666667,90.63541666666666,56.91666666666667,1.2330982142857143,1.12796875,1.4397187500000002,1.130375,6.801636904761905,4.828125,9.142708333333331,7.201041666666667,1.1084999999999998,0.6055,0.0,1.328,0.33775,0.014
2001-02,2001,2002,24,32,7,April,4,2002,2,C,1,2002-04-13,2002-04-07,2002-04-13,7,122.75,17.535714285714285,24.0,24.0,39.29925595238095,23.45,50.21145833333333,50.21145833333333,70.01934523809523,46.1875,92.19791666666669,91.92708333333331,0.7092261904761905,0.2577604166666666,1.11596875,0.2577604166666666,7.487648809523811,4.614583333333333,10.729166666666668,7.592708333333333,1.16025,0.512,0.512,0.056,0.056,0.0
2001-02,2001,2002,25,33,7,April,4,2002,3,D,0,2002-04-20,2002-04-14,2002-04-20,7,166.5,23.785714285714285,24.0,22.5,56.30372023809524,47.41041666666667,65.71666666666667,47.41041666666667,74.72470238095238,59.177083333333336,86.01041666666667,59.177083333333336,0.0334970238095238,0.0,0.142875,0.0,6.406398809523809,4.7250000000000005,8.904166666666667,8.904166666666667,1.4312500000000001,0.69725,0.0,0.0,0.0,0.0
2001-02,2001,2002,26,34,7,April,4,2002,4,D,0,2002-04-27,2002-04-21,2002-04-27,7,93.0,13.285714285714286,20.25,12.75,33.64494047619048,29.491666666666667,39.15208333333334,33.584374999999994,64.24255952380953,49.229166666666664,76.125,58.35416666666667,0.08188839285714285,0.0,0.14121875,0.091625,6.670238095238096,3.4833333333333334,9.148958333333333,6.826041666666667,0.3797499999999999,0.2279999999999999,0.004,2.33925,1.15775,0.0
2001-02,2001,2002,27,36,8,May,5,2002,1,D,0,2002-05-04,2002-04-28,2002-05-04,7,123.25,17.607142857142858,20.0,20.0,35.49464285714286,32.45,40.665625,40.665625,79.92857142857143,57.09375,88.625,57.09375,0.24147321428571428,0.1304166666666666,0.3919791666666666,0.1304166666666666,7.330208333333333,5.236458333333333,11.775,7.742708333333333,1.19875,0.4395,0.0,5.6885,2.70875,0.0
2001-02,2001,2002,28,37,8,May,5,2002,2,D,0,2002-05-11,2002-05-05,2002-05-11,7,162.0,23.142857142857142,24.0,21.5,48.81235119047619,41.94479166666667,57.253125,41.94479166666667,62.42857142857143,50.34375,71.59375,50.34375,0.0121860119047619,0.0,0.0667395833333333,0.0,8.517410714285715,5.16875,11.363541666666666,10.686458333333333,0.3192499999999999,0.1159999999999999,0.0,0.0,0.0,0.0
2001-02,2001,2002,29,38,8,May,5,2002,3,D,0,2002-05-18,2002-05-12,2002-05-18,7,147.0,21.0,24.0,19.75,40.95699404761905,36.853125,49.278125,37.338541666666664,80.75744047619048,70.46875,98.83333333333334,70.46875,0.037712797619047604,0.0,0.09815625,0.0434583333333333,7.53452380952381,4.111458333333333,11.36875,6.133333333333333,2.5485,1.00575,0.111,3.10475,1.1105,1.1105
2001-02,2001,2002,30,39,8,May,5,2002,4,D,0,2002-05-25,2002-05-19,2002-05-25,7,143.75,20.535714285714285,24.0,22.25,44.07008928571428,35.92916666666667,56.001041666666666,46.42604166666667,67.70386904761905,57.28125,81.13541666666666,57.28125,0.0316532738095238,0.0,0.0883020833333333,0.0,6.4696428571428575,5.286458333333333,7.876041666666667,6.539583333333333,0.25925,0.10275,0.006,0.0,0.0,0.0
2001-02,2001,2002,31,40,8,May,5,2002,5,D,0,2002-06-01,2002-05-26,2002-06-01,7,168.0,24.0,24.0,24.0,58.720535714285724,51.791666666666664,62.608333333333334,59.365624999999994,79.05654761904762,67.3125,94.28125,72.73958333333333,0.0,0.0,0.0,0.0,6.937351190476191,3.205208333333333,10.114583333333332,10.114583333333332,1.55525,0.6295,0.12125,0.0,0.0,0.0
2000-01,2000,2001,1,5,1,October,10,2000,5,D,0,2000-11-04,2000-10-29,2000-11-04,7,102.25,14.607142857142858,20.5,20.5,34.28124999999999,26.128125,41.74583333333334,41.74583333333334,80.75892857142857,64.05208333333334,88.82291666666666,83.21875,0.1080238095238095,0.0307708333333333,0.1845104166666666,0.045375,7.27797619047619,2.971875,12.245833333333334,3.567708333333333,0.06375,0.06075,0.06075,2.4924999999999997,1.50225,0.0
2000-01,2000,2001,2,7,2,November,11,2000,2,D,0,2000-11-11,2000-11-05,2000-11-11,7,148.25,21.178571428571427,24.0,23.5,39.4671130952381,34.43958333333333,43.557291666666664,41.73125,93.50000000000001,89.01041666666666,99.64583333333334,99.64583333333334,0.01291517857142857,0.0,0.033,0.0,5.7437499999999995,2.471875,8.672916666666666,5.422916666666667,1.2165,0.4865,0.4865,0.229,0.229,0.0
2000-01,2000,2001,3,8,2,November,11,2000,3,D,0,2000-11-18,2000-11-12,2000-11-18,7,107.0,15.285714285714286,22.75,2.75,33.71964285714286,26.316666666666663,39.704166666666666,26.316666666666663,80.37946428571429,64.91666666666667,93.69791666666666,64.91666666666667,0.03430208333333333,0.0,0.0815625,0.0815625,7.192261904761906,3.298958333333333,9.279166666666669,8.071875,0.5795,0.292,0.0,1.05775,0.71175,0.0905
2000-01,2000,2001,4,9,2,November,11,2000,4,D,0,2000-11-25,2000-11-19,2000-11-25,7,14.0,2.0,4.5,2.5,20.02410714285714,10.332291666666666,26.286458333333332,15.163541666666667,70.94345238095238,62.333333333333336,78.75,62.333333333333336,0.16578124999999996,0.0892916666666666,0.22709375,0.22125,5.556994047619048,3.5385416666666667,6.720833333333333,5.466666666666667,0.002,0.002,0.0,1.8175000000000001,0.82525,0.0
2000-01,2000,2001,5,10,2,November,11,2000,5,C,1,2000-12-02,2000-11-26,2000-12-02,7,52.25,7.464285714285714,17.5,0.0,26.413690476190474,12.701041666666669,33.307291666666664,12.701041666666669,86.80505952380952,73.51041666666667,98.38541666666666,73.51041666666667,0.26412351190476185,0.2064687499999999,0.3515833333333333,0.3515833333333333,5.647470238095238,3.2885416666666667,8.703125,7.288541666666667,0.76475,0.3835,0.0,2.39475,0.672,0.091
2000-01,2000,2001,6,11,3,December,12,2000,1,C,1,2000-12-02,2000-11-26,2000-12-02,7,52.25,7.464285714285714,17.5,0.0,26.413690476190474,12.701041666666669,33.307291666666664,12.701041666666669,86.80505952380952,73.51041666666667,98.38541666666666,73.51041666666667,0.26412351190476185,0.2064687499999999,0.3515833333333333,0.3515833333333333,5.647470238095238,3.2885416666666667,8.703125,7.288541666666667,0.76475,0.3835,0.0,2.39475,0.672,0.091
2000-01,2000,2001,7,12,3,December,12,2000,2,B,2,2000-12-09,2000-12-03,2000-12-09,7,6.0,0.8571428571428571,3.5,0.0,9.858928571428569,-2.1500000000000004,21.902083333333337,-1.7822916666666664,69.88392857142857,60.260416666666664,75.97916666666667,72.85416666666667,0.3478229166666666,0.3341874999999999,0.36075,0.35834375,6.127083333333334,3.078125,9.234375,4.036458333333334,0.001,0.001,0.0,0.45325,0.251,0.0
2000-01,2000,2001,8,13,3,December,12,2000,3,C,1,2000-12-16,2000-12-10,2000-12-16,7,16.75,2.392857142857143,8.25,3.25,15.508482142857144,1.9802083333333331,27.10625,18.422916666666666,80.08035714285714,71.16666666666667,86.60416666666667,81.47916666666667,0.5503764880952381,0.3525,0.83734375,0.79378125,6.3999999999999995,4.663541666666666,11.7,7.710416666666666,0.18675,0.17975,0.007,6.7524999999999995,4.1899999999999995,0.6755
2000-01,2000,2001,9,14,3,December,12,2000,4,A,3,2000-12-23,2000-12-17,2000-12-23,7,26.25,3.75,22.0,0.0,18.198511904761904,7.383333333333333,42.059375,9.226041666666667,81.17857142857143,76.375,93.625,79.53125,0.6387261904761905,0.4525416666666667,0.7470520833333334,0.7470520833333334,7.963988095238095,3.892708333333333,13.680208333333333,8.192708333333332,1.5305,1.1685,0.0,4.961500000000001,2.34275,0.29325
2000-01,2000,2001,10,15,3,December,12,2000,5,A,3,2000-12-30,2000-12-24,2000-12-30,7,0.0,0.0,0.0,0.0,5.340922619047619,-2.321875,10.801041666666666,10.801041666666666,79.29910714285714,73.76041666666667,84.71875,84.26041666666666,0.7979002976190477,0.7545,0.829875,0.8281145833333333,6.904315476190477,4.0625,10.502083333333331,4.0625,0.0,0.0,0.0,1.6019999999999999,0.5515,0.5515
2000-01,2000,2001,11,16,4,January,1,2001,1,A,3,2001-01-06,2000-12-31,2001-01-06,7,0.0,0.0,0.0,0.0,14.036607142857145,6.966666666666667,20.55833333333333,20.422916666666666,82.76339285714286,80.375,86.76041666666666,84.78125,1.167513392857143,1.0437083333333332,1.217479166666667,1.217479166666667,6.320238095238096,4.301041666666666,9.270833333333334,4.829166666666667,0.0,0.0,0.0,5.17275,3.5215,0.38025
2000-01,2000,2001,12,17,4,January,1,2001,2,A,3,2001-01-13,2001-01-07,2001-01-13,7,0.25,0.03571428571428571,0.25,0.0,12.444642857142856,4.708333333333333,19.745833333333337,6.5375,81.22767857142857,74.6875,87.3125,74.6875,1.2390014880952378,1.1895,1.2765,1.2478333333333331,5.112648809523809,3.0947916666666666,7.74375,3.64375,0.0,0.0,0.0,1.42475,0.436,0.04175
2000-01,2000,2001,13,18,4,January,1,2001,3,A,3,2001-01-20,2001-01-14,2001-01-20,7,7.75,1.1071428571428572,6.25,0.0,18.636309523809526,7.065625000000001,25.651041666666668,13.096875,84.84970238095238,77.32291666666667,90.71875,77.32291666666667,1.3101324404761905,1.2328541666666666,1.3889583333333333,1.3889583333333333,5.386160714285714,4.291666666666667,6.8875,5.086458333333333,0.004,0.003,0.0,3.33775,1.2855,0.1385
2000-01,2000,2001,14,19,4,January,1,2001,4,A,3,2001-01-27,2001-01-21,2001-01-27,7,0.25,0.03571428571428571,0.25,0.0,12.591517857142858,2.3979166666666667,22.386458333333337,17.87708333333333,78.07886904761905,69.125,85.41666666666666,76.97916666666667,1.3416279761904764,1.31465625,1.373875,1.31465625,4.5625,3.3895833333333334,6.439583333333333,4.1625,0.0,0.0,0.0,0.4605,0.2645,0.098
2000-01,2000,2001,15,21,5,February,2,2001,1,A,3,2001-02-03,2001-01-28,2001-02-03,7,16.0,2.2857142857142856,12.0,0.0,18.671279761904763,9.2875,29.790625,14.938541666666667,83.1205357142857,76.51041666666667,92.36458333333331,78.04166666666666,1.4908660714285713,1.3304166666666666,1.6992083333333334,1.6992083333333334,5.418005952380953,4.026041666666667,7.2625,7.2625,0.17625000000000002,0.129,0.0,6.099499999999999,1.83975,1.1595
2000-01,2000,2001,16,22,5,February,2,2001,2,C,1,2001-02-10,2001-02-04,2001-02-10,7,21.25,3.0357142857142856,13.0,13.0,21.232142857142858,5.4624999999999995,31.088541666666668,31.088541666666668,79.99404761904762,72.53125,86.5,72.53125,1.9575238095238094,1.6934375,2.135010416666667,1.9090104166666664,7.659077380952382,4.409375,15.136458333333334,15.136458333333334,0.5015000000000001,0.3005,0.201,5.9944999999999995,4.08725,0.125
2000-01,2000,2001,17,23,5,February,2,2001,3,A,3,2001-02-17,2001-02-11,2001-02-17,7,12.0,1.7142857142857142,5.25,0.0,13.883630952380953,0.5760416666666663,24.876041666666666,19.878125,74.60565476190477,65.76041666666666,81.60416666666667,80.53125,1.8669196428571428,1.7971458333333332,1.93871875,1.9202083333333333,7.325744047619048,4.309375,13.03125,8.858333333333334,0.139,0.07875,0.0,3.4792499999999995,1.5655,0.7965
2000-01,2000,2001,18,24,5,February,2,2001,4,A,3,2001-02-24,2001-02-18,2001-02-24,7,12.25,1.75,7.5,0.0,12.862946428571428,-0.4395833333333333,30.422916666666666,10.064583333333331,67.37202380952381,63.541666666666664,72.02083333333333,66.5,1.8959374999999998,1.84653125,1.939625,1.91925,8.086755952380951,5.165625,10.075,8.252083333333333,0.04175,0.04175,0.0,1.4202500000000002,0.7065,0.0695
2000-01,2000,2001,19,26,6,March,3,2001,1,A,3,2001-03-03,2001-02-25,2001-03-03,7,7.0,1.0,7.0,0.0,12.339434523809526,3.6927083333333335,29.1875,7.289583333333334,73.80803571428571,70.33333333333333,78.875,70.60416666666667,2.120927083333333,2.0074479166666666,2.180375,2.1325000000000003,6.302083333333333,3.2927083333333336,10.561458333333334,3.2927083333333336,0.447,0.3355,0.0,2.50975,1.8605,0.0
2000-01,2000,2001,20,27,6,March,3,2001,2,A,3,2001-03-10,2001-03-04,2001-03-10,7,11.5,1.6428571428571428,4.5,3.25,20.963244047619046,8.011458333333334,27.38125,26.921875,78.26488095238096,70.27083333333333,84.88541666666667,80.84375,2.615876488095238,2.10621875,2.920395833333333,2.7902604166666665,6.322321428571428,3.2822916666666666,9.565625,9.565625,0.0,0.0,0.0,10.898249999999999,6.84125,0.71825
2000-01,2000,2001,21,28,6,March,3,2001,3,B,2,2001-03-17,2001-03-11,2001-03-17,7,23.25,3.3214285714285716,6.5,2.5,24.08526785714286,18.509375,28.925,21.641666666666666,75.64732142857143,67.34375,82.03125,76.91666666666667,2.813263392857143,2.7297291666666665,2.9507083333333335,2.757979166666667,7.848065476190476,4.664583333333334,10.582291666666666,4.664583333333334,0.012,0.004,0.0,5.167750000000001,2.82625,0.0
2000-01,2000,2001,22,29,6,March,3,2001,4,A,3,2001-03-24,2001-03-18,2001-03-24,7,49.25,7.035714285714286,15.25,6.0,27.966815476190476,21.413541666666667,30.952083333333334,28.847916666666663,78.28720238095238,63.614583333333336,87.82291666666666,77.16666666666667,2.901989583333333,2.56209375,3.511229166666667,3.511229166666667,7.359821428571429,2.316666666666667,10.460416666666667,10.460416666666667,0.007,0.004,0.003,15.909749999999999,9.7495,1.13125
2000-01,2000,2001,23,30,6,March,3,2001,5,A,3,2001-03-31,2001-03-25,2001-03-31,7,21.75,3.107142857142857,9.5,9.5,23.086458333333333,14.871875,30.491666666666664,30.491666666666664,75.74107142857143,67.125,89.77083333333333,81.35416666666666,3.393831845238096,3.28315625,3.67309375,3.67309375,6.4071428571428575,4.186458333333333,8.202083333333334,6.595833333333333,0.0,0.0,0.0,7.54575,5.4014999999999995,1.29525
2000-01,2000,2001,24,31,7,April,4,2001,1,B,2,2001-04-07,2001-04-01,2001-04-07,7,68.5,9.785714285714286,14.5,14.25,30.154613095238094,27.054166666666667,33.378125000000004,33.378125000000004,75.39880952380953,64.13541666666667,82.10416666666667,81.36458333333334,3.370732142857143,3.2052708333333335,3.5815,3.2122083333333333,4.257886904761905,3.0989583333333335,5.41875,3.0989583333333335,0.111,0.094,0.017,1.21625,0.69025,0.69025
2000-01,2000,2001,25,32,7,April,4,2001,2,B,2,2001-04-14,2001-04-08,2001-04-14,7,121.5,17.357142857142858,20.25,13.25,36.05059523809524,33.282291666666666,40.04270833333334,33.282291666666666,80.40178571428574,68.01041666666667,87.67708333333334,68.01041666666667,2.728392857142857,2.3100416666666668,3.136833333333333,2.3100416666666668,8.174255952380951,4.345833333333333,10.994791666666666,10.742708333333333,0.40475,0.192,0.009,0.10475000000000001,0.084,0.084
2000-01,2000,2001,26,33,7,April,4,2001,3,B,2,2001-04-21,2001-04-15,2001-04-21,7,83.75,11.964285714285714,20.25,20.25,32.17604166666666,26.97083333333333,40.559375,40.559375,67.05952380952381,61.010416666666664,74.125,74.125,2.118160714285714,1.9790104166666669,2.25884375,1.9790104166666669,6.187202380952381,4.49375,9.570833333333333,6.25625,0.0,0.0,0.0,0.014,0.007,0.0
2000-01,2000,2001,27,34,7,April,4,2001,4,C,1,2001-04-28,2001-04-22,2001-04-28,7,142.5,20.357142857142858,24.0,14.5,42.793303571428574,34.59166666666667,53.709375,34.59166666666667,70.10565476190476,58.614583333333336,86.89583333333334,58.614583333333336,0.9349910714285714,0.457875,1.6995416666666667,0.457875,7.802380952380952,3.653125,10.301041666666666,9.944791666666667,0.34725000000000006,0.1835,0.0,0.0,0.0,0.0
2000-01,2000,2001,28,36,8,May,5,2001,1,D,0,2001-05-05,2001-04-29,2001-05-05,7,154.0,22.0,24.0,24.0,52.73050595238096,34.521875,63.429166666666674,47.69375,58.4970238095238,52.88541666666667,68.89583333333333,68.89583333333333,0.17129613095238092,0.0,0.43190625,0.0,5.865922619047619,4.065625,8.884374999999999,8.884374999999999,0.06275,0.037,0.037,0.0,0.0,0.0
2000-01,2000,2001,29,37,8,May,5,2001,2,D,0,2001-05-12,2001-05-06,2001-05-12,7,163.5,23.357142857142858,24.0,24.0,54.27872023809523,44.123958333333334,61.465625,59.786458333333336,55.22172619047619,44.01041666666667,72.53125,72.53125,0.0,0.0,0.0,0.0,4.84672619047619,4.277083333333334,6.182291666666666,5.277083333333334,0.42825,0.42625,0.42625,0.0,0.0,0.0
2000-01,2000,2001,30,38,8,May,5,2001,3,D,0,2001-05-19,2001-05-13,2001-05-19,7,163.5,23.357142857142858,24.0,24.0,47.7235119047619,42.784375,53.34166666666667,53.34166666666667,71.22619047619047,58.04166666666667,85.42708333333333,85.42708333333333,0.0,0.0,0.0,0.0,6.6348214285714295,4.101041666666667,9.589583333333334,5.686458333333333,0.27849999999999997,0.2405,0.2405,0.0,0.0,0.0
